file,target,status
docs/substack-ready/posts-v1.5.0/post-07-the-hospital-salience-game-and-the-health-new-zealand-allocation-game-v1.5.0.md,https://www.health.govt.nz/strategies-initiatives/programmes-and-initiatives/primary-and-community-health-care/capitation-reweighting,external_not_checked
docs/substack-ready/posts-v1.5.0/post-07-the-hospital-salience-game-and-the-health-new-zealand-allocation-game-v1.5.0.md,https://www.health.gov.au/resources/publications/review-of-general-practice-incentives-expert-advisory-panel-report-to-the-australian-government?language=en,external_not_checked
docs/substack-ready/posts-v1.5.0/post-07-the-hospital-salience-game-and-the-health-new-zealand-allocation-game-v1.5.0.md,https://www.cochrane.org/evidence/CD011865_payment-methods-healthcare-providers-outpatient-healthcare-settings,external_not_checked
docs/substack-ready/posts-v1.5.0/post-07-the-hospital-salience-game-and-the-health-new-zealand-allocation-game-v1.5.0.md,https://www.health.govt.nz/publications/annual-update-of-key-results-202324-new-zealand-health-survey,external_not_checked
docs/substack-ready/posts-v1.5.0/post-08-the-capitation-marginal-supply-game-and-the-consumer-access-game-v1.5.0.md,../figures/fig-08-marginal-supply-capitation-vs-ffs-v1.4.0.png,exists
docs/substack-ready/posts-v1.5.0/post-08-the-capitation-marginal-supply-game-and-the-consumer-access-game-v1.5.0.md,../figures/fig-09-fixed-envelope-rationing-v1.4.0.png,exists
docs/substack-ready/posts-v1.5.0/post-08-the-capitation-marginal-supply-game-and-the-consumer-access-game-v1.5.0.md,https://www.health.govt.nz/strategies-initiatives/programmes-and-initiatives/primary-and-community-health-care/capitation-reweighting,external_not_checked
docs/substack-ready/posts-v1.5.0/post-08-the-capitation-marginal-supply-game-and-the-consumer-access-game-v1.5.0.md,https://www.health.govt.nz/strategies-initiatives/programmes-and-initiatives/primary-and-community-health-care/primary-care-health-target,external_not_checked
docs/substack-ready/posts-v1.5.0/post-08-the-capitation-marginal-supply-game-and-the-consumer-access-game-v1.5.0.md,https://www.healthnz.govt.nz/about-us/what-we-do/planning-and-performance/primary-care-tactical-action-plan/national-primary-care-dataset-and-new-primary-care-health-target,external_not_checked
docs/substack-ready/posts-v1.5.0/post-08-the-capitation-marginal-supply-game-and-the-consumer-access-game-v1.5.0.md,https://www.health.govt.nz/publications/annual-update-of-key-results-202324-new-zealand-health-survey,external_not_checked
docs/substack-ready/posts-v1.5.0/post-08-the-capitation-marginal-supply-game-and-the-consumer-access-game-v1.5.0.md,https://www.health.govt.nz/strategies-initiatives/programmes-and-initiatives/primary-and-community-health-care/capitation-reweighting,external_not_checked
docs/substack-ready/posts-v1.5.0/post-08-the-capitation-marginal-supply-game-and-the-consumer-access-game-v1.5.0.md,https://www.health.govt.nz/strategies-initiatives/programmes-and-initiatives/primary-and-community-health-care/primary-care-health-target,external_not_checked
docs/substack-ready/posts-v1.5.0/post-08-the-capitation-marginal-supply-game-and-the-consumer-access-game-v1.5.0.md,https://www.healthnz.govt.nz/about-us/what-we-do/planning-and-performance/primary-care-tactical-action-plan/national-primary-care-dataset-and-new-primary-care-health-target,external_not_checked
docs/substack-ready/posts-v1.5.0/post-08-the-capitation-marginal-supply-game-and-the-consumer-access-game-v1.5.0.md,https://www.health.govt.nz/publications/annual-update-of-key-results-202324-new-zealand-health-survey,external_not_checked
docs/substack-ready/posts-v1.5.0/post-08-the-capitation-marginal-supply-game-and-the-consumer-access-game-v1.5.0.md,https://www.cochrane.org/evidence/CD011865_payment-methods-healthcare-providers-outpatient-healthcare-settings,external_not_checked
docs/substack-ready/posts-v1.5.0/post-08-the-capitation-marginal-supply-game-and-the-consumer-access-game-v1.5.0.md,https://www1.racgp.org.au/ajgp/2024/december/understanding-general-practice-funding-models-in-a,external_not_checked
docs/substack-ready/posts-v1.5.0/post-08-the-capitation-marginal-supply-game-and-the-consumer-access-game-v1.5.0.md,https://www.acc.co.nz/for-providers/invoicing-us/paying-patient-treatment,external_not_checked
docs/substack-ready/posts-v1.5.0/post-08-the-capitation-marginal-supply-game-and-the-consumer-access-game-v1.5.0.md,https://www.beehive.govt.nz/release/new-and-improved-urgent-and-after-hours-healthcare,external_not_checked
docs/substack-ready/posts-v1.5.0/post-08-the-capitation-marginal-supply-game-and-the-consumer-access-game-v1.5.0.md,https://www.healthnz.govt.nz/about-us/what-we-do/programmes-and-initiatives/the-ambulance-team,external_not_checked
docs/substack-ready/posts-v1.5.0/post-08-the-capitation-marginal-supply-game-and-the-consumer-access-game-v1.5.0.md,https://www.treasury.govt.nz/publications/estimates/vote-health-health-sector-estimates-appropriations-2025-26,external_not_checked
docs/substack-ready/posts-v1.5.0/post-08-the-capitation-marginal-supply-game-and-the-consumer-access-game-v1.5.0.md,https://www.health.govt.nz/information-releases/cabinet-material-primary-health-care-funding-improvements-and-update-on-primary-health-care,external_not_checked
docs/substack-ready/posts-v1.5.0/post-08-the-capitation-marginal-supply-game-and-the-consumer-access-game-v1.5.0.md,https://www.health.govt.nz/system/files/2022-09/health-disability-system-review-final-report.pdf,external_not_checked
docs/substack-ready/posts-v1.5.0/post-09-primary-health-organisations-useful-functions-payment-friction-and-cherry-picking-v1.5.0.md,../figures/fig-11-place-accountability-cherrypicking-v1.4.0.png,exists
docs/substack-ready/posts-v1.5.0/post-09-primary-health-organisations-useful-functions-payment-friction-and-cherry-picking-v1.5.0.md,https://www.health.govt.nz/system/files/2025-11/H2025069314-Briefing-PHO-finances-a-summary-of-available-information.pdf,external_not_checked
docs/substack-ready/posts-v1.5.0/post-09-primary-health-organisations-useful-functions-payment-friction-and-cherry-picking-v1.5.0.md,https://www.health.govt.nz/system/files/2025-11/H2025070512-Aide-Memoire-Meeting-with-General-Practice-New-Zealand-on-31-July-2025.pdf,external_not_checked
docs/substack-ready/posts-v1.5.0/post-09-primary-health-organisations-useful-functions-payment-friction-and-cherry-picking-v1.5.0.md,https://www.health.govt.nz/system/files/2022-09/health-disability-system-review-final-report.pdf,external_not_checked
docs/substack-ready/posts-v1.5.0/post-09-primary-health-organisations-useful-functions-payment-friction-and-cherry-picking-v1.5.0.md,https://www.health.govt.nz/strategies-initiatives/programmes-and-initiatives/primary-and-community-health-care/capitation-reweighting,external_not_checked
docs/substack-ready/posts-v1.5.0/post-09-primary-health-organisations-useful-functions-payment-friction-and-cherry-picking-v1.5.0.md,https://www.health.govt.nz/system/files/2025-11/H2025069314-Briefing-PHO-finances-a-summary-of-available-information.pdf,external_not_checked
docs/substack-ready/posts-v1.5.0/post-09-primary-health-organisations-useful-functions-payment-friction-and-cherry-picking-v1.5.0.md,https://www.health.govt.nz/system/files/2025-11/H2025070512-Aide-Memoire-Meeting-with-General-Practice-New-Zealand-on-31-July-2025.pdf,external_not_checked
docs/substack-ready/posts-v1.5.0/post-09-primary-health-organisations-useful-functions-payment-friction-and-cherry-picking-v1.5.0.md,https://www.health.govt.nz/system/files/2022-09/health-disability-system-review-final-report.pdf,external_not_checked
docs/substack-ready/posts-v1.5.0/post-09-primary-health-organisations-useful-functions-payment-friction-and-cherry-picking-v1.5.0.md,https://www.health.govt.nz/strategies-initiatives/programmes-and-initiatives/primary-and-community-health-care/capitation-reweighting,external_not_checked
docs/substack-ready/posts-v1.5.0/post-09-primary-health-organisations-useful-functions-payment-friction-and-cherry-picking-v1.5.0.md,https://www.health.govt.nz/information-releases/cabinet-material-primary-health-care-funding-improvements-and-update-on-primary-health-care,external_not_checked
docs/substack-ready/posts-v1.5.0/post-09-primary-health-organisations-useful-functions-payment-friction-and-cherry-picking-v1.5.0.md,https://www.healthnz.govt.nz/about-us/what-we-do/planning-and-performance/primary-care-tactical-action-plan/national-primary-care-dataset-and-new-primary-care-health-target,external_not_checked
docs/substack-ready/posts-v1.5.0/post-09-primary-health-organisations-useful-functions-payment-friction-and-cherry-picking-v1.5.0.md,https://www.health.govt.nz/strategies-initiatives/programmes-and-initiatives/primary-and-community-health-care/primary-care-health-target,external_not_checked
docs/substack-ready/posts-v1.5.0/post-09-primary-health-organisations-useful-functions-payment-friction-and-cherry-picking-v1.5.0.md,https://www.treasury.govt.nz/publications/estimates/vote-health-health-sector-estimates-appropriations-2025-26,external_not_checked
docs/substack-ready/posts-v1.5.0/post-09-primary-health-organisations-useful-functions-payment-friction-and-cherry-picking-v1.5.0.md,https://www.health.govt.nz/about-us/new-zealands-health-system/health-system-roles-and-organisations/health-crown-entities,external_not_checked
docs/substack-ready/posts-v1.5.0/post-09-primary-health-organisations-useful-functions-payment-friction-and-cherry-picking-v1.5.0.md,https://www.health.govt.nz/publications/annual-update-of-key-results-202324-new-zealand-health-survey,external_not_checked
docs/substack-ready/posts-v1.5.0/post-09-primary-health-organisations-useful-functions-payment-friction-and-cherry-picking-v1.5.0.md,https://www.cochrane.org/evidence/CD011865_payment-methods-healthcare-providers-outpatient-healthcare-settings,external_not_checked
docs/substack-ready/posts-v1.5.0/post-09-primary-health-organisations-useful-functions-payment-friction-and-cherry-picking-v1.5.0.md,https://www.beehive.govt.nz/release/new-and-improved-urgent-and-after-hours-healthcare,external_not_checked
docs/substack-ready/posts-v1.5.0/post-10-accident-compensation-corporation-ambulance-and-urgent-care-the-hidden-upstream-system-v1.5.0.md,../figures/fig-18-upstream-access-map-v1.5.0.png,exists
docs/substack-ready/posts-v1.5.0/post-10-accident-compensation-corporation-ambulance-and-urgent-care-the-hidden-upstream-system-v1.5.0.md,https://www.acc.co.nz/for-providers/invoicing-us/paying-patient-treatment,external_not_checked
docs/substack-ready/posts-v1.5.0/post-10-accident-compensation-corporation-ambulance-and-urgent-care-the-hidden-upstream-system-v1.5.0.md,https://www.mbie.govt.nz/business-and-employment/employment-and-skills/employment-legislation-reviews/increasing-regulated-acc-payments-for-treatment/proposed-updates-to-acc-regulated-payments-for-treatment/options-for-payment-increases-and-how-they-were-assessed,external_not_checked
docs/substack-ready/posts-v1.5.0/post-10-accident-compensation-corporation-ambulance-and-urgent-care-the-hidden-upstream-system-v1.5.0.md,https://www.acc.co.nz/about-us/using-our-claims-data,external_not_checked
docs/substack-ready/posts-v1.5.0/post-10-accident-compensation-corporation-ambulance-and-urgent-care-the-hidden-upstream-system-v1.5.0.md,https://www.healthnz.govt.nz/about-us/what-we-do/programmes-and-initiatives/the-ambulance-team,external_not_checked
docs/substack-ready/posts-v1.5.0/post-10-accident-compensation-corporation-ambulance-and-urgent-care-the-hidden-upstream-system-v1.5.0.md,https://www.acc.co.nz/for-providers/invoicing-us/paying-patient-treatment,external_not_checked
docs/substack-ready/posts-v1.5.0/post-10-accident-compensation-corporation-ambulance-and-urgent-care-the-hidden-upstream-system-v1.5.0.md,https://www.mbie.govt.nz/business-and-employment/employment-and-skills/employment-legislation-reviews/increasing-regulated-acc-payments-for-treatment/proposed-updates-to-acc-regulated-payments-for-treatment/options-for-payment-increases-and-how-they-were-assessed,external_not_checked
docs/substack-ready/posts-v1.5.0/post-10-accident-compensation-corporation-ambulance-and-urgent-care-the-hidden-upstream-system-v1.5.0.md,https://www.acc.co.nz/about-us/using-our-claims-data,external_not_checked
docs/substack-ready/posts-v1.5.0/post-10-accident-compensation-corporation-ambulance-and-urgent-care-the-hidden-upstream-system-v1.5.0.md,https://www.healthnz.govt.nz/about-us/what-we-do/programmes-and-initiatives/the-ambulance-team,external_not_checked
docs/substack-ready/posts-v1.5.0/post-10-accident-compensation-corporation-ambulance-and-urgent-care-the-hidden-upstream-system-v1.5.0.md,https://www.beehive.govt.nz/release/new-and-improved-urgent-and-after-hours-healthcare,external_not_checked
docs/substack-ready/posts-v1.5.0/post-10-accident-compensation-corporation-ambulance-and-urgent-care-the-hidden-upstream-system-v1.5.0.md,https://www.healthnz.govt.nz/about-us/what-we-do/planning-and-performance/primary-care-tactical-action-plan/national-primary-care-dataset-and-new-primary-care-health-target,external_not_checked
docs/substack-ready/posts-v1.5.0/post-10-accident-compensation-corporation-ambulance-and-urgent-care-the-hidden-upstream-system-v1.5.0.md,https://www.health.govt.nz/strategies-initiatives/programmes-and-initiatives/primary-and-community-health-care/primary-care-health-target,external_not_checked
docs/substack-ready/posts-v1.5.0/post-10-accident-compensation-corporation-ambulance-and-urgent-care-the-hidden-upstream-system-v1.5.0.md,https://www.treasury.govt.nz/publications/estimates/vote-health-health-sector-estimates-appropriations-2025-26,external_not_checked
docs/substack-ready/posts-v1.5.0/post-10-accident-compensation-corporation-ambulance-and-urgent-care-the-hidden-upstream-system-v1.5.0.md,https://www.health.govt.nz/information-releases/cabinet-material-primary-health-care-funding-improvements-and-update-on-primary-health-care,external_not_checked
docs/substack-ready/posts-v1.5.0/post-10-accident-compensation-corporation-ambulance-and-urgent-care-the-hidden-upstream-system-v1.5.0.md,https://www.cochrane.org/evidence/CD011865_payment-methods-healthcare-providers-outpatient-healthcare-settings,external_not_checked
docs/substack-ready/posts-v1.5.0/post-10-accident-compensation-corporation-ambulance-and-urgent-care-the-hidden-upstream-system-v1.5.0.md,https://www.health.govt.nz/publications/annual-update-of-key-results-202324-new-zealand-health-survey,external_not_checked
docs/substack-ready/posts-v1.5.0/post-10-accident-compensation-corporation-ambulance-and-urgent-care-the-hidden-upstream-system-v1.5.0.md,https://www.health.govt.nz/system/files/2022-09/health-disability-system-review-final-report.pdf,external_not_checked
docs/substack-ready/posts-v1.5.0/post-11-who-should-be-allowed-to-generate-primary-care-supply-v1.5.0.md,../figures/fig-19-scope-enabled-supply-v1.5.0.png,exists
docs/substack-ready/posts-v1.5.0/post-11-who-should-be-allowed-to-generate-primary-care-supply-v1.5.0.md,https://www.acc.co.nz/for-providers/invoicing-us/paying-patient-treatment,external_not_checked
docs/substack-ready/posts-v1.5.0/post-11-who-should-be-allowed-to-generate-primary-care-supply-v1.5.0.md,https://www.health.govt.nz/strategies-initiatives/programmes-and-initiatives/primary-and-community-health-care/capitation-reweighting,external_not_checked
docs/substack-ready/posts-v1.5.0/post-11-who-should-be-allowed-to-generate-primary-care-supply-v1.5.0.md,https://www.health.govt.nz/strategies-initiatives/programmes-and-initiatives/primary-and-community-health-care/primary-care-health-target,external_not_checked
docs/substack-ready/posts-v1.5.0/post-11-who-should-be-allowed-to-generate-primary-care-supply-v1.5.0.md,https://www.healthnz.govt.nz/about-us/what-we-do/planning-and-performance/primary-care-tactical-action-plan/national-primary-care-dataset-and-new-primary-care-health-target,external_not_checked
docs/substack-ready/posts-v1.5.0/post-11-who-should-be-allowed-to-generate-primary-care-supply-v1.5.0.md,https://www.acc.co.nz/for-providers/invoicing-us/paying-patient-treatment,external_not_checked
docs/substack-ready/posts-v1.5.0/post-11-who-should-be-allowed-to-generate-primary-care-supply-v1.5.0.md,https://www.health.govt.nz/strategies-initiatives/programmes-and-initiatives/primary-and-community-health-care/capitation-reweighting,external_not_checked
docs/substack-ready/posts-v1.5.0/post-11-who-should-be-allowed-to-generate-primary-care-supply-v1.5.0.md,https://www.health.govt.nz/strategies-initiatives/programmes-and-initiatives/primary-and-community-health-care/primary-care-health-target,external_not_checked
docs/substack-ready/posts-v1.5.0/post-11-who-should-be-allowed-to-generate-primary-care-supply-v1.5.0.md,https://www.healthnz.govt.nz/about-us/what-we-do/planning-and-performance/primary-care-tactical-action-plan/national-primary-care-dataset-and-new-primary-care-health-target,external_not_checked
docs/substack-ready/posts-v1.5.0/post-11-who-should-be-allowed-to-generate-primary-care-supply-v1.5.0.md,https://www1.racgp.org.au/ajgp/2024/december/understanding-general-practice-funding-models-in-a,external_not_checked
docs/substack-ready/posts-v1.5.0/post-11-who-should-be-allowed-to-generate-primary-care-supply-v1.5.0.md,https://www.health.gov.au/resources/publications/review-of-general-practice-incentives-expert-advisory-panel-report-to-the-australian-government?language=en,external_not_checked
docs/substack-ready/posts-v1.5.0/post-11-who-should-be-allowed-to-generate-primary-care-supply-v1.5.0.md,https://www.cochrane.org/evidence/CD011865_payment-methods-healthcare-providers-outpatient-healthcare-settings,external_not_checked
docs/substack-ready/posts-v1.5.0/post-11-who-should-be-allowed-to-generate-primary-care-supply-v1.5.0.md,https://www.beehive.govt.nz/release/new-and-improved-urgent-and-after-hours-healthcare,external_not_checked
docs/substack-ready/posts-v1.5.0/post-11-who-should-be-allowed-to-generate-primary-care-supply-v1.5.0.md,https://www.healthnz.govt.nz/about-us/what-we-do/programmes-and-initiatives/the-ambulance-team,external_not_checked
docs/substack-ready/posts-v1.5.0/post-11-who-should-be-allowed-to-generate-primary-care-supply-v1.5.0.md,https://www.health.govt.nz/system/files/2022-09/health-disability-system-review-final-report.pdf,external_not_checked
docs/substack-ready/posts-v1.5.0/post-11-who-should-be-allowed-to-generate-primary-care-supply-v1.5.0.md,https://www.health.govt.nz/publications/annual-update-of-key-results-202324-new-zealand-health-survey,external_not_checked
docs/substack-ready/posts-v1.5.0/post-11-who-should-be-allowed-to-generate-primary-care-supply-v1.5.0.md,https://www.health.govt.nz/information-releases/cabinet-material-primary-health-care-funding-improvements-and-update-on-primary-health-care,external_not_checked
docs/substack-ready/posts-v1.5.0/post-12-telehealth-is-an-extender-not-a-replacement-for-local-supply-v1.5.0.md,../figures/fig-20-telehealth-extender-not-replacement-v1.5.0.png,exists
docs/substack-ready/posts-v1.5.0/post-12-telehealth-is-an-extender-not-a-replacement-for-local-supply-v1.5.0.md,https://www.health.govt.nz/strategies-initiatives/programmes-and-initiatives/primary-and-community-health-care/primary-care-health-target,external_not_checked
docs/substack-ready/posts-v1.5.0/post-12-telehealth-is-an-extender-not-a-replacement-for-local-supply-v1.5.0.md,https://www.healthnz.govt.nz/about-us/what-we-do/planning-and-performance/primary-care-tactical-action-plan/national-primary-care-dataset-and-new-primary-care-health-target,external_not_checked
docs/substack-ready/posts-v1.5.0/post-12-telehealth-is-an-extender-not-a-replacement-for-local-supply-v1.5.0.md,https://www.health.govt.nz/information-releases/cabinet-material-primary-health-care-funding-improvements-and-update-on-primary-health-care,external_not_checked
docs/substack-ready/posts-v1.5.0/post-12-telehealth-is-an-extender-not-a-replacement-for-local-supply-v1.5.0.md,https://www.beehive.govt.nz/release/new-and-improved-urgent-and-after-hours-healthcare,external_not_checked
docs/substack-ready/posts-v1.5.0/post-12-telehealth-is-an-extender-not-a-replacement-for-local-supply-v1.5.0.md,https://www.health.govt.nz/strategies-initiatives/programmes-and-initiatives/primary-and-community-health-care/primary-care-health-target,external_not_checked
docs/substack-ready/posts-v1.5.0/post-12-telehealth-is-an-extender-not-a-replacement-for-local-supply-v1.5.0.md,https://www.healthnz.govt.nz/about-us/what-we-do/planning-and-performance/primary-care-tactical-action-plan/national-primary-care-dataset-and-new-primary-care-health-target,external_not_checked
docs/substack-ready/posts-v1.5.0/post-12-telehealth-is-an-extender-not-a-replacement-for-local-supply-v1.5.0.md,https://www.health.govt.nz/information-releases/cabinet-material-primary-health-care-funding-improvements-and-update-on-primary-health-care,external_not_checked
docs/substack-ready/posts-v1.5.0/post-12-telehealth-is-an-extender-not-a-replacement-for-local-supply-v1.5.0.md,https://www.beehive.govt.nz/release/new-and-improved-urgent-and-after-hours-healthcare,external_not_checked
docs/substack-ready/posts-v1.5.0/post-12-telehealth-is-an-extender-not-a-replacement-for-local-supply-v1.5.0.md,https://www.healthnz.govt.nz/about-us/what-we-do/programmes-and-initiatives/the-ambulance-team,external_not_checked
docs/substack-ready/posts-v1.5.0/post-12-telehealth-is-an-extender-not-a-replacement-for-local-supply-v1.5.0.md,https://www.health.govt.nz/system/files/2022-09/health-disability-system-review-final-report.pdf,external_not_checked
docs/substack-ready/posts-v1.5.0/post-12-telehealth-is-an-extender-not-a-replacement-for-local-supply-v1.5.0.md,https://www.health.govt.nz/publications/annual-update-of-key-results-202324-new-zealand-health-survey,external_not_checked
docs/substack-ready/posts-v1.5.0/post-12-telehealth-is-an-extender-not-a-replacement-for-local-supply-v1.5.0.md,https://www.health.govt.nz/strategies-initiatives/programmes-and-initiatives/primary-and-community-health-care/capitation-reweighting,external_not_checked
docs/substack-ready/posts-v1.5.0/post-12-telehealth-is-an-extender-not-a-replacement-for-local-supply-v1.5.0.md,https://www.treasury.govt.nz/publications/estimates/vote-health-health-sector-estimates-appropriations-2025-26,external_not_checked
docs/substack-ready/posts-v1.5.0/post-12-telehealth-is-an-extender-not-a-replacement-for-local-supply-v1.5.0.md,https://www.health.gov.au/resources/publications/review-of-general-practice-incentives-expert-advisory-panel-report-to-the-australian-government?language=en,external_not_checked
docs/substack-ready/posts-v1.5.0/post-12-telehealth-is-an-extender-not-a-replacement-for-local-supply-v1.5.0.md,https://www1.racgp.org.au/ajgp/2024/december/understanding-general-practice-funding-models-in-a,external_not_checked
docs/substack-ready/posts-v1.5.0/post-12-telehealth-is-an-extender-not-a-replacement-for-local-supply-v1.5.0.md,https://www.cochrane.org/evidence/CD011865_payment-methods-healthcare-providers-outpatient-healthcare-settings,external_not_checked
docs/substack-ready/posts-v1.5.0/post-13-co-payments-demand-signal-or-equity-failure-v1.5.0.md,../figures/fig-17-copayment-demand-equity-v1.5.0.png,exists
docs/substack-ready/posts-v1.5.0/post-13-co-payments-demand-signal-or-equity-failure-v1.5.0.md,../figures/fig-10-copayment-demand-equity-v1.4.0.png,exists
docs/substack-ready/posts-v1.5.0/post-13-co-payments-demand-signal-or-equity-failure-v1.5.0.md,https://www.health.govt.nz/publications/annual-update-of-key-results-202324-new-zealand-health-survey,external_not_checked
docs/substack-ready/posts-v1.5.0/post-13-co-payments-demand-signal-or-equity-failure-v1.5.0.md,https://www.health.govt.nz/strategies-initiatives/programmes-and-initiatives/primary-and-community-health-care/capitation-reweighting,external_not_checked
docs/substack-ready/posts-v1.5.0/post-13-co-payments-demand-signal-or-equity-failure-v1.5.0.md,https://www.acc.co.nz/for-providers/invoicing-us/paying-patient-treatment,external_not_checked
docs/substack-ready/posts-v1.5.0/post-13-co-payments-demand-signal-or-equity-failure-v1.5.0.md,https://www.mbie.govt.nz/business-and-employment/employment-and-skills/employment-legislation-reviews/increasing-regulated-acc-payments-for-treatment/proposed-updates-to-acc-regulated-payments-for-treatment/options-for-payment-increases-and-how-they-were-assessed,external_not_checked
docs/substack-ready/posts-v1.5.0/post-13-co-payments-demand-signal-or-equity-failure-v1.5.0.md,https://www.health.govt.nz/publications/annual-update-of-key-results-202324-new-zealand-health-survey,external_not_checked
docs/substack-ready/posts-v1.5.0/post-13-co-payments-demand-signal-or-equity-failure-v1.5.0.md,https://www.health.govt.nz/strategies-initiatives/programmes-and-initiatives/primary-and-community-health-care/capitation-reweighting,external_not_checked
docs/substack-ready/posts-v1.5.0/post-13-co-payments-demand-signal-or-equity-failure-v1.5.0.md,https://www.acc.co.nz/for-providers/invoicing-us/paying-patient-treatment,external_not_checked
docs/substack-ready/posts-v1.5.0/post-13-co-payments-demand-signal-or-equity-failure-v1.5.0.md,https://www.mbie.govt.nz/business-and-employment/employment-and-skills/employment-legislation-reviews/increasing-regulated-acc-payments-for-treatment/proposed-updates-to-acc-regulated-payments-for-treatment/options-for-payment-increases-and-how-they-were-assessed,external_not_checked
docs/substack-ready/posts-v1.5.0/post-13-co-payments-demand-signal-or-equity-failure-v1.5.0.md,https://www.health.govt.nz/strategies-initiatives/programmes-and-initiatives/primary-and-community-health-care/primary-care-health-target,external_not_checked
docs/substack-ready/posts-v1.5.0/post-13-co-payments-demand-signal-or-equity-failure-v1.5.0.md,https://www.healthnz.govt.nz/about-us/what-we-do/planning-and-performance/primary-care-tactical-action-plan/national-primary-care-dataset-and-new-primary-care-health-target,external_not_checked
docs/substack-ready/posts-v1.5.0/post-13-co-payments-demand-signal-or-equity-failure-v1.5.0.md,https://www.beehive.govt.nz/release/new-and-improved-urgent-and-after-hours-healthcare,external_not_checked
docs/substack-ready/posts-v1.5.0/post-13-co-payments-demand-signal-or-equity-failure-v1.5.0.md,https://www.cochrane.org/evidence/CD011865_payment-methods-healthcare-providers-outpatient-healthcare-settings,external_not_checked
docs/substack-ready/posts-v1.5.0/post-13-co-payments-demand-signal-or-equity-failure-v1.5.0.md,https://www1.racgp.org.au/ajgp/2024/december/understanding-general-practice-funding-models-in-a,external_not_checked
docs/substack-ready/posts-v1.5.0/post-13-co-payments-demand-signal-or-equity-failure-v1.5.0.md,https://www.health.govt.nz/system/files/2022-09/health-disability-system-review-final-report.pdf,external_not_checked
docs/substack-ready/posts-v1.5.0/post-13-co-payments-demand-signal-or-equity-failure-v1.5.0.md,https://www.treasury.govt.nz/publications/estimates/vote-health-health-sector-estimates-appropriations-2025-26,external_not_checked
docs/substack-ready/posts-v1.5.0/post-13-co-payments-demand-signal-or-equity-failure-v1.5.0.md,https://www.health.govt.nz/information-releases/cabinet-material-primary-health-care-funding-improvements-and-update-on-primary-health-care,external_not_checked
docs/substack-ready/posts-v1.5.0/post-14-the-19-games-a-map-of-the-new-zealand-primary-care-funding-problem-v1.5.0.md,../figures/fig-21-nineteen-game-map-v1.5.0.png,exists
docs/substack-ready/posts-v1.5.0/post-14-the-19-games-a-map-of-the-new-zealand-primary-care-funding-problem-v1.5.0.md,../figures/fig-12-game-to-model-mcda-stack-v1.4.0.png,exists
docs/substack-ready/posts-v1.5.0/post-14-the-19-games-a-map-of-the-new-zealand-primary-care-funding-problem-v1.5.0.md,https://www.health.govt.nz/strategies-initiatives/programmes-and-initiatives/primary-and-community-health-care/capitation-reweighting,external_not_checked
docs/substack-ready/posts-v1.5.0/post-14-the-19-games-a-map-of-the-new-zealand-primary-care-funding-problem-v1.5.0.md,https://www.treasury.govt.nz/publications/estimates/vote-health-health-sector-estimates-appropriations-2025-26,external_not_checked
docs/substack-ready/posts-v1.5.0/post-14-the-19-games-a-map-of-the-new-zealand-primary-care-funding-problem-v1.5.0.md,https://www.health.govt.nz/about-us/new-zealands-health-system/health-system-roles-and-organisations/health-crown-entities,external_not_checked
docs/substack-ready/posts-v1.5.0/post-14-the-19-games-a-map-of-the-new-zealand-primary-care-funding-problem-v1.5.0.md,https://www.health.govt.nz/system/files/2025-11/H2025069314-Briefing-PHO-finances-a-summary-of-available-information.pdf,external_not_checked
docs/substack-ready/posts-v1.5.0/post-14-the-19-games-a-map-of-the-new-zealand-primary-care-funding-problem-v1.5.0.md,https://www.health.govt.nz/strategies-initiatives/programmes-and-initiatives/primary-and-community-health-care/capitation-reweighting,external_not_checked
docs/substack-ready/posts-v1.5.0/post-14-the-19-games-a-map-of-the-new-zealand-primary-care-funding-problem-v1.5.0.md,https://www.treasury.govt.nz/publications/estimates/vote-health-health-sector-estimates-appropriations-2025-26,external_not_checked
docs/substack-ready/posts-v1.5.0/post-14-the-19-games-a-map-of-the-new-zealand-primary-care-funding-problem-v1.5.0.md,https://www.health.govt.nz/about-us/new-zealands-health-system/health-system-roles-and-organisations/health-crown-entities,external_not_checked
docs/substack-ready/posts-v1.5.0/post-14-the-19-games-a-map-of-the-new-zealand-primary-care-funding-problem-v1.5.0.md,https://www.health.govt.nz/system/files/2025-11/H2025069314-Briefing-PHO-finances-a-summary-of-available-information.pdf,external_not_checked
docs/substack-ready/posts-v1.5.0/post-14-the-19-games-a-map-of-the-new-zealand-primary-care-funding-problem-v1.5.0.md,https://www.health.govt.nz/system/files/2025-11/H2025070512-Aide-Memoire-Meeting-with-General-Practice-New-Zealand-on-31-July-2025.pdf,external_not_checked
docs/substack-ready/posts-v1.5.0/post-14-the-19-games-a-map-of-the-new-zealand-primary-care-funding-problem-v1.5.0.md,https://www.acc.co.nz/for-providers/invoicing-us/paying-patient-treatment,external_not_checked
docs/substack-ready/posts-v1.5.0/post-14-the-19-games-a-map-of-the-new-zealand-primary-care-funding-problem-v1.5.0.md,https://www.healthnz.govt.nz/about-us/what-we-do/programmes-and-initiatives/the-ambulance-team,external_not_checked
docs/substack-ready/posts-v1.5.0/post-14-the-19-games-a-map-of-the-new-zealand-primary-care-funding-problem-v1.5.0.md,https://www.beehive.govt.nz/release/new-and-improved-urgent-and-after-hours-healthcare,external_not_checked
